ApplicationName,LoggerName,RequestedURL,Details
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516864360,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516864360"",""transactionId"":""42adacb9-90ad-46a0-b76f-495fda8ff1ce"",""httpVerb"":""GET"",""message"":""Request Finished in 11 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/alerts/?alertKey=0000139852008,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/alerts/?alertKey=0000139852008"",""transactionId"":""81a0c24a-08d4-46c3-8f0c-a7886637b59c"",""httpVerb"":""DELETE"",""message"":""Request Finished in 26 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/body,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/body"",""transactionId"":""c069e10a-f48c-43f5-8562-7c7ac209ed43"",""httpVerb"":""GET"",""message"":""Request Finished in 8 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/support,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/support"",""transactionId"":""d12e6036-2eb5-4fd9-b114-e051471abbb4"",""httpVerb"":""GET"",""message"":""Request Finished in 8 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""e7adb05f-5843-4dca-9c52-2a2dec109cf7"",""httpVerb"":""GET"",""message"":""Request Finished in 9 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/header,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/header"",""transactionId"":""74ad4038-63a5-48a5-9515-7dff1915287d"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/documents/amhGZjZQVGFzTHJPcEhnbVgzL2VZZz09,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/documents/amhGZjZQVGFzTHJPcEhnbVgzL2VZZz09"",""transactionId"":""e6c33cdb-486e-4ce3-adfd-0983d7f5b860"",""httpVerb"":""GET"",""message"":""Request Finished in 126 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""0e58e8ab-9737-41a4-96b1-2d1818cdac56"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""487d9068-a391-448e-8fd0-f71e4696a8a6"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""8110e5d8-aa89-4e59-abe2-86ce51283c11"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/"",""transactionId"":""d5451454-e807-4751-9167-df0f30acd82d"",""httpVerb"":""POST"",""message"":""Request Finished in 8695 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""7d9bf8de-3715-43a2-9f09-1f9000ff0659"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims?claimStatus[0]=Pending&top=-1&cacheBust=1474516868461,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims?claimStatus[0]=Pending&top=-1&cacheBust=1474516868461"",""transactionId"":""58efe33b-3b16-48c4-bed5-38dfc8bc933d"",""httpVerb"":""GET"",""message"":""Request Finished in 15 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/Participant/Overview.aspx,"{""httpResponseStatusCode"":405,""requestedUrl"":""http://www.ABC.com/sams/Participant/Overview.aspx"",""transactionId"":""22809821-14fa-4532-964c-4352dd3e3b2e"",""httpVerb"":""GET"",""message"":""Request Finished in 0 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/forms?top=-1&cacheBust=1474516868724,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/forms?top=-1&cacheBust=1474516868724"",""transactionId"":""fb0e438c-fa5e-408d-8dde-610dd75f3537"",""httpVerb"":""GET"",""message"":""Request Finished in 77 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/eftaccounts/?cacheBust=1474516878297,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/eftaccounts/?cacheBust=1474516878297"",""transactionId"":""fe429e50-217f-47b5-bae9-54cb538767a6"",""httpVerb"":""GET"",""message"":""Request Finished in 29 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/eft,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/eft"",""transactionId"":""97de0863-616f-43b2-9ce2-dca51e6675fb"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims?claimStatus[0]=Pending&top=-1&cacheBust=1474516878632,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims?claimStatus[0]=Pending&top=-1&cacheBust=1474516878632"",""transactionId"":""0765477b-8e33-4e86-8c5a-4df51fb49baf"",""httpVerb"":""GET"",""message"":""Request Finished in 7 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/logout,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/logout"",""transactionId"":""64adf3cc-d95c-4800-9134-902e64bfc076"",""httpVerb"":""GET"",""message"":""Request Finished in 7 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/logout,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/logout"",""transactionId"":""fd971dfb-ab48-4187-b862-1f49c7d1f319"",""httpVerb"":""GET"",""message"":""Request Finished in 7 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/"",""transactionId"":""65bde1b2-e31d-4616-bc0e-692945ac269a"",""httpVerb"":""POST"",""message"":""Request Finished in 7203 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/?claimId=0117810958008&expand[0]=SpendingAccounts&expand[1]=payments&cacheBust=1474516876128,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/?claimId=0117810958008&expand[0]=SpendingAccounts&expand[1]=payments&cacheBust=1474516876128"",""transactionId"":""d880948b-cdcd-4a2b-87d9-5a5a35f7e10d"",""httpVerb"":""GET"",""message"":""Request Finished in 21 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims?claimStatus[0]=Pending&top=-1&cacheBust=1474516876098,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims?claimStatus[0]=Pending&top=-1&cacheBust=1474516876098"",""transactionId"":""748429c3-7633-403a-b78f-e5e9fa5b1023"",""httpVerb"":""GET"",""message"":""Request Finished in 12 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/documents?top=-1&type=EOB&cacheBust=1474516875471,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/documents?top=-1&type=EOB&cacheBust=1474516875471"",""transactionId"":""fe1727a5-a3e6-467d-81fa-cf70966eed1e"",""httpVerb"":""GET"",""message"":""Request Finished in 965 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/ACCTDETAIL,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/ACCTDETAIL"",""transactionId"":""da85a597-07b2-4194-9bbc-3c8cd1c43088"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/relationshipcode?cacheBust=1474516878087,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/relationshipcode?cacheBust=1474516878087"",""transactionId"":""1184571a-fa2d-45d4-8366-69b5631fb2b7"",""httpVerb"":""GET"",""message"":""Request Finished in 7 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/ParticipantAddress?cacheBust=1474516878087,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/ParticipantAddress?cacheBust=1474516878087"",""transactionId"":""366b8f85-56e0-4bc0-a3ca-004d396832de"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516878613,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516878613"",""transactionId"":""653c0036-e199-4bfc-840f-16dd500e3c6a"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516878087,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516878087"",""transactionId"":""83ab215b-2ecc-40e3-9915-e917a5cb3ba9"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/alerts/?alertKey=0000139851008,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/alerts/?alertKey=0000139851008"",""transactionId"":""35b1877b-8ab2-4cab-a482-96cb651252f1"",""httpVerb"":""DELETE"",""message"":""Request Finished in 25 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/cards?cacheBust=1474516878087,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/cards?cacheBust=1474516878087"",""transactionId"":""20f6140c-b020-4db7-a5f0-f3469a832112"",""httpVerb"":""GET"",""message"":""Request Finished in 145 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/documents/RTJPYWtWY1lPczJkek9DZHp0QUdQUT09,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/documents/RTJPYWtWY1lPczJkek9DZHp0QUdQUT09"",""transactionId"":""c982054e-bbec-4a10-b12d-8913700a654b"",""httpVerb"":""GET"",""message"":""Request Finished in 97 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/?claimStatus[0]=needsValidation&RequestOrigin=cardReceipt&cacheBust=1474516878786,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/?claimStatus[0]=needsValidation&RequestOrigin=cardReceipt&cacheBust=1474516878786"",""transactionId"":""97cd3509-914e-4603-93f7-40be5bc42e26"",""httpVerb"":""GET"",""message"":""Request Finished in 11 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516878786,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516878786"",""transactionId"":""fdfd69d7-4eb3-452b-a0d1-fa15e8ca8a27"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/spendingAccounts?CardStatus=1&cacheBust=1474516878786,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/spendingAccounts?CardStatus=1&cacheBust=1474516878786"",""transactionId"":""918d2986-1cd8-4b28-b97a-0c4706eac288"",""httpVerb"":""GET"",""message"":""Request Finished in 587 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/?spendingAccountId=0011327751008&cacheBust=1474516879705,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/?spendingAccountId=0011327751008&cacheBust=1474516879705"",""transactionId"":""26975937-044b-43ca-8c7a-be6e8e73f97c"",""httpVerb"":""GET"",""message"":""Request Finished in 28 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/hsaumbsso?cacheBust=1474516879765,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/hsaumbsso?cacheBust=1474516879765"",""transactionId"":""22552a1d-c381-45ea-9798-4a08215339e0"",""httpVerb"":""GET"",""message"":""Request Finished in 15 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/logo,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/logo"",""transactionId"":""b66a9a86-8813-4334-9194-70c616d40bdb"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/workerprofile?cacheBust=1474516880009,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/workerprofile?cacheBust=1474516880009"",""transactionId"":""f0065744-798e-451a-a493-6f77fdaaed91"",""httpVerb"":""GET"",""message"":""Request Finished in 11 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/support?cacheBust=1474516880009,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/support?cacheBust=1474516880009"",""transactionId"":""ea20516d-5f63-4064-bc4e-eec3d54a4aab"",""httpVerb"":""GET"",""message"":""Request Finished in 16 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/workerprofile?cacheBust=1474516880016,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/workerprofile?cacheBust=1474516880016"",""transactionId"":""3bfa1e00-f41f-488d-b3c5-654648b61165"",""httpVerb"":""GET"",""message"":""Request Finished in 9 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/support?cacheBust=1474516880016,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/support?cacheBust=1474516880016"",""transactionId"":""f75fdd15-75cf-4c94-8e65-60d81b4b704b"",""httpVerb"":""GET"",""message"":""Request Finished in 11 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/service/api/apissotoken,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/service/api/apissotoken"",""transactionId"":""558d10e9-f246-4211-8ee6-cbf5f0520ff7"",""httpVerb"":""POST"",""message"":""Request Finished in 182 milliseconds""}"
DELOITTE,SAMWB,http://www.ABC.com/service/api/account,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/service/api/account"",""transactionId"":""46da9928-9b53-43fa-b925-a4e63dd94701"",""httpVerb"":""GET"",""message"":""Request Finished in 17 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims?AccountStatus=3&startDate=08/23/2016&top=20&skip=0&cacheBust=1474516886337,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims?AccountStatus=3&startDate=08/23/2016&top=20&skip=0&cacheBust=1474516886337"",""transactionId"":""5e09c0a6-c15d-4dae-a8c0-302f696ada32"",""httpVerb"":""GET"",""message"":""Request Finished in 31 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/?claimId=0118302413008&expand[0]=SpendingAccounts&expand[1]=payments&cacheBust=1474516919206,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/?claimId=0118302413008&expand[0]=SpendingAccounts&expand[1]=payments&cacheBust=1474516919206"",""transactionId"":""544737a1-ecbb-4244-aec1-9da9f422d68e"",""httpVerb"":""GET"",""message"":""Request Finished in 9 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/logout,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/logout"",""transactionId"":""693bf4dd-a238-4678-8835-59a52f986c01"",""httpVerb"":""GET"",""message"":""Request Finished in 7 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/SpendingAccounts?AccountStatus=3&Select[0]=planName&Select[1]=planShortName&Select[2]=accountStartDate&Select[3]=ItemId&Select[4]=planTypeCode&cacheBust=14,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/SpendingAccounts?AccountStatus=3&Select[0]=planName&Select[1]=planShortName&Select[2]=accountStartDate&Select[3]=ItemId&Select[4]=planTypeCode&cacheBust=1474516894912"",""transactionId"":""2f9a45b5-09ea-4024-81c4-ee6b5f4f8573"",""httpVerb"":""GET"",""message"":""Request Finished in 21 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/search,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/search"",""transactionId"":""718308b8-441b-4ef4-9736-4c895d81f97e"",""httpVerb"":""GET"",""message"":""Request Finished in 9 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/"",""transactionId"":""3dc598e1-3cf9-45fb-a64a-4bc059fd0bdb"",""httpVerb"":""POST"",""message"":""Request Finished in 1196 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims?claimStatus[0]=Pending&top=-1&cacheBust=1474516895696,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims?claimStatus[0]=Pending&top=-1&cacheBust=1474516895696"",""transactionId"":""3d79e147-f276-46a5-b0a9-cfaf1066154b"",""httpVerb"":""GET"",""message"":""Request Finished in 66 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/SAMs/Login/LogonPage.aspx,"{""httpResponseStatusCode"":302,""requestedUrl"":""http://www.ABC.com/SAMs/Login/LogonPage.aspx"",""transactionId"":""70aabce4-024f-4b2b-94e3-e82b0a70b192"",""httpVerb"":""POST"",""message"":""Request Finished in 249 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/"",""transactionId"":""aeb8b562-1aec-4785-9117-b90fab705f79"",""httpVerb"":""GET"",""message"":""Request Finished in 1 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor"",""transactionId"":""d203f29d-f400-4f9c-9319-16efa0148e1e"",""httpVerb"":""GET"",""message"":""Request Finished in 15 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/brandable,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/brandable"",""transactionId"":""abf660d8-7554-4a6e-be1b-19e1dc63e64d"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/main,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/main"",""transactionId"":""d6cd739f-9caf-494d-985e-ec87669d4796"",""httpVerb"":""GET"",""message"":""Request Finished in 19 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed2,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed2"",""transactionId"":""07b7e03b-6de7-4f6d-b75e-ea11a057a844"",""httpVerb"":""GET"",""message"":""Request Finished in 30 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed1,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed1"",""transactionId"":""a9019cfd-d073-4b3b-8f74-1c17b9f35578"",""httpVerb"":""GET"",""message"":""Request Finished in 46 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/bg,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/bg"",""transactionId"":""bd7a10e0-87af-42cd-94a2-f6e5f7cb991d"",""httpVerb"":""GET"",""message"":""Request Finished in 24 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/SAMs/Login/LogonPage.aspx,"{""httpResponseStatusCode"":302,""requestedUrl"":""http://www.ABC.com/SAMs/Login/LogonPage.aspx"",""transactionId"":""6edbcd5e-12c3-434f-a601-182aefb144bf"",""httpVerb"":""POST"",""message"":""Request Finished in 174 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/"",""transactionId"":""5037cad5-804f-466d-818e-727a90afbae7"",""httpVerb"":""GET"",""message"":""Request Finished in 1 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor"",""transactionId"":""df2d8302-e3b8-47b3-a381-4dda27a70d9f"",""httpVerb"":""GET"",""message"":""Request Finished in 16 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/brandable,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/brandable"",""transactionId"":""3e55e1f1-a5f7-489a-a42f-73a6a57a220e"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/main,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/main"",""transactionId"":""a6f192ac-e42b-46cd-8731-a3050a02c722"",""httpVerb"":""GET"",""message"":""Request Finished in 15 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed2,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed2"",""transactionId"":""1da1cf96-ef71-43ab-8eb5-9ff0877bfadf"",""httpVerb"":""GET"",""message"":""Request Finished in 40 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed1,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed1"",""transactionId"":""304fd1e7-75f8-43e7-95b8-3f0a9a739be4"",""httpVerb"":""GET"",""message"":""Request Finished in 42 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/bg,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/bg"",""transactionId"":""b7cb03a1-f264-41eb-8a95-42a7a3cff5eb"",""httpVerb"":""GET"",""message"":""Request Finished in 18 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/?claimId=0118542562008&expand[0]=SpendingAccounts&expand[1]=payments&cacheBust=1474516900745,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/?claimId=0118542562008&expand[0]=SpendingAccounts&expand[1]=payments&cacheBust=1474516900745"",""transactionId"":""3344443a-4393-4947-8024-fa9115665243"",""httpVerb"":""GET"",""message"":""Request Finished in 11 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/logo,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/logo"",""transactionId"":""77e4d3a0-6fc9-4110-a1c6-f3e970deb0a4"",""httpVerb"":""GET"",""message"":""Request Finished in 9 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/token?cacheBust=1474516900291,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/token?cacheBust=1474516900291"",""transactionId"":""20c5aad6-c858-4f16-a996-74c62b4ed83a"",""httpVerb"":""GET"",""message"":""Request Finished in 1 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/authorizationprofile?cacheBust=1474516900379,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/authorizationprofile?cacheBust=1474516900379"",""transactionId"":""0fe5cff9-6214-48b1-a9f9-2ab708e2e578"",""httpVerb"":""GET"",""message"":""Request Finished in 0 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516900379,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516900379"",""transactionId"":""157d3908-e40a-4ab6-8342-69d5fec0714f"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516900291,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516900291"",""transactionId"":""1cefbf20-5c6e-4050-9e87-53df68e5e896"",""httpVerb"":""GET"",""message"":""Request Finished in 391 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/Image,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/Image"",""transactionId"":""68c4d1c9-fce9-4cf7-ab20-59336a99d059"",""httpVerb"":""GET"",""message"":""Request Finished in 9 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/eftaccounts/?cacheBust=1474516902071,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/eftaccounts/?cacheBust=1474516902071"",""transactionId"":""00153ff9-ee4a-4325-ac62-952dfa8f00f6"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/eftaccounts/?cacheBust=1474516902071,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/eftaccounts/?cacheBust=1474516902071"",""transactionId"":""f79504c0-f989-4b3a-baf4-b55f0d6641cd"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/legal,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/legal"",""transactionId"":""d38cd7b3-1d7c-48e4-a078-c91e292cb136"",""httpVerb"":""GET"",""message"":""Request Finished in 9 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/footer,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/footer"",""transactionId"":""0a0578ce-c13b-4da6-8258-60249226628e"",""httpVerb"":""GET"",""message"":""Request Finished in 8 milliseconds""}"
